Catálogo de productos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
idGrupo,DscGrupo,idProducto,idProductoAlterno,IdProductoProveedor,IdProductosClasificacion,Dsc,DscClasificacion,DscClasificacionA,SustanciaActiva,Ubicacion,Caracteristicas,ClkUMedida,ClkUMedidacontenido,PrecioCompra,PrecioLista,DescuentoContado,DescuentoCredito,DescuentoEspecialContado,DescuentoEspecialCredito,PrecioVenta,PrecioVenta2,PrecioVenta3,Notas,DescuentoMayoreo,CantidadMayoreo,Orden,IdRestaurante,IdProductoAlterno1,IndR,Status,Moneda,NombreImpresora_PV1,NombreImpresora_PV2,NombreImpresora_PV3,c_ClaveProdServ,c_ClaveUnidad,TasaIVA,ObjetoImpuesto
10,10.-SOBRE PEDIDO,261,261,261,1,BOLILLO CON AJONJOLI MEDIANO,1.-PAN,1.-PAN,,,,1,1,0,5,0,0,0,0,5,5,5,0,0,0,261,1,261,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
10,10.-SOBRE PEDIDO,262,262,262,1,BOLILLO ARTESANAL CHICO,1.-PAN,1.-PAN,,,,1,1,0,3,0,0,0,0,3,3,3,0,0,0,262,1,262,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
10,10.-SOBRE PEDIDO,263,263,263,1,BOLILLO ARTESANAL GRA,1.-PAN,1.-PAN,,,,1,1,0,7,0,0,0,0,7,7,7,0,0,0,263,1,263,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
10,10.-SOBRE PEDIDO,264,264,264,1,BOLILLO ARTESANAL JUM,1.-PAN,1.-PAN,,,,1,1,0,12,0,0,0,0,12,12,12,0,0,0,264,1,264,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
10,10.-SOBRE PEDIDO,265,265,265,1,BOLLO,1.-PAN,1.-PAN,,,,1,1,0,6.5,0,0,0,0,6.5,6.5,6.5,0,0,0,265,1,265,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
10,10.-SOBRE PEDIDO,266,266,266,1,CHAPATA DE AJO PEREJIL CON QUESO PHILADELPHIA,1.-PAN,1.-PAN,,,,1,1,0,15,0,0,0,0,15,15,15,0,0,0,266,1,266,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
10,10.-SOBRE PEDIDO,267,267,267,1,CHAPATA NATURAL,1.-PAN,1.-PAN,,,,1,1,0,8,0,0,0,0,8,8,8,0,0,0,267,1,267,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
10,10.-SOBRE PEDIDO,268,268,268,1,CHAPATA REPOSADA,1.-PAN,1.-PAN,,,,1,1,0,8,0,0,0,0,8,8,8,0,0,0,268,1,268,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
10,10.-SOBRE PEDIDO,269,269,269,1,HAMBURGUESA CHICA (MARINA),1.-PAN,1.-PAN,,,,1,1,0,7.5,0,0,0,0,7.5,7.5,7.5,0,0,0,269,1,269,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
10,10.-SOBRE PEDIDO,270,270,270,1,HAMBURGUESA GRANDE,1.-PAN,1.-PAN,,,,1,1,0,9.5,0,0,0,0,9.5,9.5,9.5,0,0,0,270,1,270,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
10,10.-SOBRE PEDIDO,271,271,271,1,HAMBURGUESA JUMBO,1.-PAN,1.-PAN,,,,1,1,0,10.5,0,0,0,0,10.5,10.5,10.5,0,0,0,271,1,271,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
10,10.-SOBRE PEDIDO,272,272,272,1,HAMBURGUESA MEDIANA,1.-PAN,1.-PAN,,,,1,1,0,8.5,0,0,0,0,8.5,8.5,8.5,0,0,0,272,1,272,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
10,10.-SOBRE PEDIDO,273,273,273,1,HOGAZAS,1.-PAN,1.-PAN,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,273,1,273,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
10,10.-SOBRE PEDIDO,274,274,274,1,HOJALDRA GRANDE,1.-PAN,1.-PAN,,,,1,1,0,9,0,0,0,0,9,9,9,0,0,0,274,1,274,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
10,10.-SOBRE PEDIDO,275,275,275,1,HOJALDRA MEDIANA,1.-PAN,1.-PAN,,,,1,1,0,8,0,0,0,0,8,8,8,0,0,0,275,1,275,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
10,10.-SOBRE PEDIDO,276,276,276,1,HOT DOGS,1.-PAN,1.-PAN,,,,1,1,0,7,0,0,0,0,7,7,7,0,0,0,276,1,276,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
10,10.-SOBRE PEDIDO,277,277,277,1,MINIPAMBACITOS,1.-PAN,1.-PAN,,,,1,1,0,15,0,0,0,0,15,15,15,0,0,0,277,1,277,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
10,10.-SOBRE PEDIDO,278,278,278,1,PAMBAZO MEXICANO,1.-PAN,1.-PAN,,,,1,1,0,4,0,0,0,0,4,4,4,0,0,0,278,1,278,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
10,10.-SOBRE PEDIDO,279,279,279,1,PAN INTEGRAL,1.-PAN,1.-PAN,,,,1,1,0,7,0,0,0,0,7,7,7,0,0,0,279,1,279,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
10,10.-SOBRE PEDIDO,280,280,280,1,TELERA ARTESANAL CHICA,1.-PAN,1.-PAN,,,,1,1,0,3,0,0,0,0,3,3,3,0,0,0,280,1,280,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
10,10.-SOBRE PEDIDO,281,281,281,1,TELERA ARTESANAL GRANDE,1.-PAN,1.-PAN,,,,1,1,0,4.5,0,0,0,0,4.5,4.5,4.5,0,0,0,281,1,281,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
10,10.-SOBRE PEDIDO,282,282,282,1,TELERA SUAVE CHICA,1.-PAN,1.-PAN,,,,1,1,0,3,0,0,0,0,3,3,3,0,0,0,282,1,282,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
10,10.-SOBRE PEDIDO,283,283,283,1,TELERA SUAVE GRANDE,1.-PAN,1.-PAN,,,,1,1,0,4.5,0,0,0,0,4.5,4.5,4.5,0,0,0,283,1,283,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
10,10.-SOBRE PEDIDO,284,284,284,1,TELERA SUAVE CON AJONJOLI CHICA,1.-PAN,1.-PAN,,,,1,1,0,4,0,0,0,0,4,4,4,0,0,0,284,1,284,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
10,10.-SOBRE PEDIDO,285,285,285,1,TELERA SUAVE CON AJONJOLI EXTRAGRANDE,1.-PAN,1.-PAN,,,,1,1,0,9,0,0,0,0,9,9,9,0,0,0,285,1,285,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
10,10.-SOBRE PEDIDO,286,286,286,1,TELERA SUAVE CON AJONJOLI GRANDE,1.-PAN,1.-PAN,,,,1,1,0,7,0,0,0,0,7,7,7,0,0,0,286,1,286,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
10,10.-SOBRE PEDIDO,287,287,287,1,TELERA SUAVE CON AJONJOLI MEDIANA,1.-PAN,1.-PAN,,,,1,1,0,5,0,0,0,0,5,5,5,0,0,0,287,1,287,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
11,11.-ESPORADICOS,298,298,298,1,ALMOHADA,1.-PAN,1.-PAN,,,,1,1,0,7,0,0,0,0,7,7,7,0,0,0,298,1,298,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
11,11.-ESPORADICOS,299,299,299,1,PUERQUITO,1.-PAN,1.-PAN,,,,1,1,0,8,0,0,0,0,8,8,8,0,0,0,299,1,299,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
11,11.-ESPORADICOS,300,300,300,1,BOLINACHOS,1.-PAN,1.-PAN,,,,1,1,0,17,0,0,0,0,17,17,17,0,0,0,300,1,300,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
11,11.-ESPORADICOS,301,301,301,1,BUÑUELOS,1.-PAN,1.-PAN,,,,1,1,0,8,0,0,0,0,8,8,8,0,0,0,301,1,301,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
11,11.-ESPORADICOS,302,302,302,1,BURRITAS,1.-PAN,1.-PAN,,,,1,1,0,8,0,0,0,0,8,8,8,0,0,0,302,1,302,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
11,11.-ESPORADICOS,303,303,303,1,CALABAZA CON CREMA PASTELERA,1.-PAN,1.-PAN,,,,1,1,0,12,0,0,0,0,12,12,12,0,0,0,303,1,303,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
11,11.-ESPORADICOS,304,304,304,1,COCKTEL DE CHOCOLATE,1.-PAN,1.-PAN,,,,1,1,0,8,0,0,0,0,8,8,8,0,0,0,304,1,304,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
11,11.-ESPORADICOS,305,305,305,1,DONA DECORADA,1.-PAN,1.-PAN,,,,1,1,0,13,0,0,0,0,13,13,13,0,0,0,305,1,305,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
11,11.-ESPORADICOS,306,306,306,1,COLADERAS,1.-PAN,1.-PAN,,,,1,1,0,7,0,0,0,0,7,7,7,0,0,0,306,1,306,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
11,11.-ESPORADICOS,307,307,307,1,DOMINO CON CHANTILLY Y RAYAS DE CHOCOLATE,1.-PAN,1.-PAN,,,,1,1,0,9,0,0,0,0,9,9,9,0,0,0,307,1,307,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
11,11.-ESPORADICOS,308,308,308,1,DOMINO CON GRANILLO DE COLORES,1.-PAN,1.-PAN,,,,1,1,0,9,0,0,0,0,9,9,9,0,0,0,308,1,308,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
11,11.-ESPORADICOS,309,309,309,1,DOMINO INTEGRAL,1.-PAN,1.-PAN,,,,1,1,0,10,0,0,0,0,10,10,10,0,0,0,309,1,309,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
11,11.-ESPORADICOS,310,310,310,1,DOMINO SALPICADO DE CHOCOLATE,1.-PAN,1.-PAN,,,,1,1,0,9,0,0,0,0,9,9,9,0,0,0,310,1,310,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
11,11.-ESPORADICOS,311,311,311,1,EMPANADA UNTADA CON RELLENO DE FRESA,1.-PAN,1.-PAN,,,,1,1,0,7,0,0,0,0,7,7,7,0,0,0,311,1,311,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
11,11.-ESPORADICOS,312,312,312,1,EMPAREDADO,1.-PAN,1.-PAN,,,,1,1,0,9,0,0,0,0,9,9,9,0,0,0,312,1,312,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
11,11.-ESPORADICOS,313,313,313,1,ESCUADRAS,1.-PAN,1.-PAN,,,,1,1,0,9,0,0,0,0,9,9,9,0,0,0,313,1,313,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
11,11.-ESPORADICOS,314,314,314,1,Garibaldi,1.-PAN,1.-PAN,,,,1,1,15,15,0,0,0,0,15,15,15,0,0,0,314,1,314,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
11,11.-ESPORADICOS,315,315,315,1,HOJALDRA CHICA 1600 BASTON (50g),1.-PAN,1.-PAN,,,,1,1,0,7,0,0,0,0,7,7,7,0,0,0,315,1,315,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
11,11.-ESPORADICOS,316,316,316,1,MINIPOLVORON CHOCOLATE,1.-PAN,1.-PAN,,,,1,1,0,5,0,0,0,0,5,5,5,0,0,0,316,1,316,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
11,11.-ESPORADICOS,317,317,317,1,MINIPOLVORON SEVILLANO DE NUEZ,1.-PAN,1.-PAN,,,,1,1,0,5,0,0,0,0,5,5,5,0,0,0,317,1,317,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
11,11.-ESPORADICOS,318,318,318,1,MUELA,1.-PAN,1.-PAN,,,,1,1,0,9,0,0,0,0,9,9,9,0,0,0,318,1,318,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
11,11.-ESPORADICOS,319,319,319,1,NIDO CON AZUCAR Y MERMELADA DE FRESA AL CENTRO,1.-PAN,1.-PAN,,,,1,1,0,7,0,0,0,0,7,7,7,0,0,0,319,1,319,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
11,11.-ESPORADICOS,320,320,320,1,NIDO CON PASTA DE CONCHA Y MERMELADA DE FRESA AL CENTRO,1.-PAN,1.-PAN,,,,1,1,0,8,0,0,0,0,8,8,8,0,0,0,320,1,320,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
11,11.-ESPORADICOS,321,321,321,1,NIÑO ENVUELTO,1.-PAN,1.-PAN,,,,1,1,0,25,0,0,0,0,25,25,25,0,0,0,321,1,321,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
11,11.-ESPORADICOS,322,322,322,1,NUEVES CON COCO Y CANELA,1.-PAN,1.-PAN,,,,1,1,0,10,0,0,0,0,10,10,10,0,0,0,322,1,322,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
11,11.-ESPORADICOS,323,323,323,1,PASTELILLO DE CHOCOLATE,1.-PAN,1.-PAN,,,,1,1,0,12,0,0,0,0,12,12,12,0,0,0,323,1,323,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
11,11.-ESPORADICOS,324,324,324,1,PASTELILLO DE VAINILLA,1.-PAN,1.-PAN,,,,1,1,0,12,0,0,0,0,12,12,12,0,0,0,324,1,324,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
11,11.-ESPORADICOS,325,325,325,1,PASTISETAS,1.-PAN,1.-PAN,,,,1,1,0,4,0,0,0,0,4,4,4,0,0,0,325,1,325,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
11,11.-ESPORADICOS,326,326,326,1,PAY DE LIMON GLASEADO,1.-PAN,1.-PAN,,,,1,1,0,23,0,0,0,0,23,23,23,0,0,0,326,1,326,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
11,11.-ESPORADICOS,327,327,327,1,PAY DE QUESO EN CUADRITO,1.-PAN,1.-PAN,,,,1,1,0,17,0,0,0,0,17,17,17,0,0,0,327,1,327,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
11,11.-ESPORADICOS,328,328,328,1,SANDIAS,1.-PAN,1.-PAN,,,,1,1,0,9,0,0,0,0,9,9,9,0,0,0,328,1,328,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
11,11.-ESPORADICOS,329,329,329,1,TARTA DE NUEZ,1.-PAN,1.-PAN,,,,1,1,0,30,0,0,0,0,30,30,30,0,0,0,329,1,329,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
11,11.-ESPORADICOS,330,330,330,1,TARTA DE QUESO FRESA CAJETA,1.-PAN,1.-PAN,,,,1,1,0,30,0,0,0,0,30,30,30,0,0,0,330,1,330,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
12,12.-CAFES Y CHOCOLATES,341,341,341,1,SOBRE TE DE LIMON MC CORMICK,1.-PAN,1.-PAN,,,,1,1,0,3,0,0,0,0,3,3,3,0,0,0,341,1,341,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
12,12.-CAFES Y CHOCOLATES,342,342,342,1,SOBRE TE DE MANZANILLA MC CORMICK,1.-PAN,1.-PAN,,,,1,1,0,3,0,0,0,0,3,3,3,0,0,0,342,1,342,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
12,12.-CAFES Y CHOCOLATES,343,343,343,1,SOBRE TE VERDE MC CORMICK,1.-PAN,1.-PAN,,,,1,1,0,3,0,0,0,0,3,3,3,0,0,0,343,1,343,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
12,12.-CAFES Y CHOCOLATES,344,344,344,1,SOBRE NESCAFE CLASICO 14G,1.-PAN,1.-PAN,,,,1,1,0,16,0,0,0,0,16,16,16,0,0,0,344,1,344,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
12,12.-CAFES Y CHOCOLATES,345,345,345,1,SOBRE CHOCOMILK 18G,1.-PAN,1.-PAN,,,,1,1,0,8,0,0,0,0,8,8,8,0,0,0,345,1,345,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
12,12.-CAFES Y CHOCOLATES,346,346,346,1,SOBRE NESCAFE CLASICO 28G,1.-PAN,1.-PAN,,,,1,1,0,28,0,0,0,0,28,28,28,0,0,0,346,1,346,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
12,12.-CAFES Y CHOCOLATES,347,347,347,1,SOBRE CAFE LEGAL DE GRANO 28G,1.-PAN,1.-PAN,,,,1,1,0,10,0,0,0,0,10,10,10,0,0,0,347,1,347,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
12,12.-CAFES Y CHOCOLATES,348,348,348,1,SOBRE COFFEE MATE 34G,1.-PAN,1.-PAN,,,,1,1,0,10,0,0,0,0,10,10,10,0,0,0,348,1,348,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
12,12.-CAFES Y CHOCOLATES,349,349,349,1,FRASCO NESCAFE CLASICO 60G,1.-PAN,1.-PAN,,,,1,1,0,70,0,0,0,0,70,70,70,0,0,0,349,1,349,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
12,12.-CAFES Y CHOCOLATES,350,350,350,1,FRASCO CAFE ORO 50G,1.-PAN,1.-PAN,,,,1,1,0,36,0,0,0,0,36,36,36,0,0,0,350,1,350,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
12,12.-CAFES Y CHOCOLATES,351,351,351,1,BOTE COFFEE MATE 160G,1.-PAN,1.-PAN,,,,1,1,0,39,0,0,0,0,39,39,39,0,0,0,351,1,351,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
12,12.-CAFES Y CHOCOLATES,352,352,352,1,SOBRE CHOCOLATE MORELIA PRESIDENCIAL 155G,1.-PAN,1.-PAN,,,,1,1,0,21,0,0,0,0,21,21,21,0,0,0,352,1,352,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
12,12.-CAFES Y CHOCOLATES,353,353,353,1,SOBRE CHOCOMILK 160G,1.-PAN,1.-PAN,,,,1,1,0,27,0,0,0,0,27,27,27,0,0,0,353,1,353,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
12,12.-CAFES Y CHOCOLATES,354,354,354,1,SOBRE CAL C TOSE 160G,1.-PAN,1.-PAN,,,,1,1,0,30,0,0,0,0,30,30,30,0,0,0,354,1,354,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
12,12.-CAFES Y CHOCOLATES,355,355,355,1,TABLETA CHOCOLATE ABUELITA 90G,1.-PAN,1.-PAN,,,,1,1,0,18,0,0,0,0,18,18,18,0,0,0,355,1,355,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
12,12.-CAFES Y CHOCOLATES,356,356,356,1,LATA CAL C TOSE 400G,1.-PAN,1.-PAN,,,,1,1,0,69,0,0,0,0,69,69,69,0,0,0,356,1,356,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
12,12.-CAFES Y CHOCOLATES,357,357,357,1,LATA CHOCOMILK 400G,1.-PAN,1.-PAN,,,,1,1,0,69,0,0,0,0,69,69,69,0,0,0,357,1,357,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
12,12.-CAFES Y CHOCOLATES,358,358,358,1,AZUCAR A GRANEL 500G,1.-PAN,1.-PAN,,,,1,1,0,15,0,0,0,0,15,15,15,0,0,0,358,1,358,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
13,13.-SOUVENIRS,369,369,369,1,LLAVERO CHICO,1.-PAN,1.-PAN,,,,1,1,0,100,0,0,0,0,100,100,100,0,0,0,369,1,369,0,Activo,MXN.-MONEDA NACIONAL,,,,46171515,H87,16,2
13,13.-SOUVENIRS,370,370,370,1,LLAVERO MEDIANO,1.-PAN,1.-PAN,,,,1,1,0,120,0,0,0,0,120,120,120,0,0,0,370,1,370,0,Activo,MXN.-MONEDA NACIONAL,,,,46171515,H87,16,2
13,13.-SOUVENIRS,371,371,371,1,LLAVERO GRANDE,1.-PAN,1.-PAN,,,,1,1,0,140,0,0,0,0,140,140,140,0,0,0,371,1,371,0,Activo,MXN.-MONEDA NACIONAL,,,,46171515,H87,16,2
14,14.-HELADOS,382,382,382,1,HELADO SENCILLO (1 BOLA),1.-PAN,1.-PAN,,,,1,1,0,18,0,0,0,0,18,18,18,0,0,0,382,1,382,0,Activo,MXN.-MONEDA NACIONAL,,,,50192303,H87,16,2
14,14.-HELADOS,383,383,383,1,COBERTURA DE CHOCOLATE PARA HELADO SENCILLO,1.-PAN,1.-PAN,,,,1,1,0,5,0,0,0,0,5,5,5,0,0,0,383,1,383,0,Activo,MXN.-MONEDA NACIONAL,,,,50192303,H87,16,2
14,14.-HELADOS,384,384,384,1,COBERTURA DE CHOCOLATE CON CONFITERIA PARA HELADO SENCILLO,1.-PAN,1.-PAN,,,,1,1,0,9,0,0,0,0,9,9,9,0,0,0,384,1,384,0,Activo,MXN.-MONEDA NACIONAL,,,,50192303,H87,16,2
14,14.-HELADOS,385,385,385,1,COBERTURA DE CHOCOLATE CON NUEZ PARA HELADO SENCILLO,1.-PAN,1.-PAN,,,,1,1,0,11,0,0,0,0,11,11,11,0,0,0,385,1,385,0,Activo,MXN.-MONEDA NACIONAL,,,,50192303,H87,16,2
14,14.-HELADOS,386,386,386,1,HELADO DOBLE (2 BOLAS),1.-PAN,1.-PAN,,,,1,1,0,34,0,0,0,0,34,34,34,0,0,0,386,1,386,0,Activo,MXN.-MONEDA NACIONAL,,,,50192303,H87,16,2
14,14.-HELADOS,387,387,387,1,COBERTURA DE CHOCOLATE PARA HELADO DOBLE,1.-PAN,1.-PAN,,,,1,1,0,7,0,0,0,0,7,7,7,0,0,0,387,1,387,0,Activo,MXN.-MONEDA NACIONAL,,,,50192303,H87,16,2
14,14.-HELADOS,388,388,388,1,COBERTURA DE CHOCOLATE CON CONFITERIA PARA HELADO DOBLE,1.-PAN,1.-PAN,,,,1,1,0,11,0,0,0,0,11,11,11,0,0,0,388,1,388,0,Activo,MXN.-MONEDA NACIONAL,,,,50192303,H87,16,2
14,14.-HELADOS,389,389,389,1,COBERTURA DE CHOCOLATE CON NUEZ PARA HELADO DOBLE,1.-PAN,1.-PAN,,,,1,1,0,15,0,0,0,0,15,15,15,0,0,0,389,1,389,0,Activo,MXN.-MONEDA NACIONAL,,,,50192303,H87,16,2
14,14.-HELADOS,390,390,390,1,HELADO TRIPLE (3 BOLAS),1.-PAN,1.-PAN,,,,1,1,0,50,0,0,0,0,50,50,50,0,0,0,390,1,390,0,Activo,MXN.-MONEDA NACIONAL,,,,50192303,H87,16,2
14,14.-HELADOS,391,391,391,1,COBERTURA DE CHOCOLATE PARA HELADO TRIPLE,1.-PAN,1.-PAN,,,,1,1,0,9,0,0,0,0,9,9,9,0,0,0,391,1,391,0,Activo,MXN.-MONEDA NACIONAL,,,,50192303,H87,16,2
14,14.-HELADOS,392,392,392,1,COBERTURA DE CHOCOLATE CON CONFITERIA PARA HELADO TRIPLE,1.-PAN,1.-PAN,,,,1,1,0,13,0,0,0,0,13,13,13,0,0,0,392,1,392,0,Activo,MXN.-MONEDA NACIONAL,,,,50192303,H87,16,2
14,14.-HELADOS,393,393,393,1,COBERTURA DE CHOCOLATE CON NUEZ PARA HELADO TRIPLE,1.-PAN,1.-PAN,,,,1,1,0,17,0,0,0,0,17,17,17,0,0,0,393,1,393,0,Activo,MXN.-MONEDA NACIONAL,,,,50192303,H87,16,2
14,14.-HELADOS,394,394,394,1,COPA,1.-PAN,1.-PAN,,,,1,1,0,55,0,0,0,0,55,55,55,0,0,0,394,1,394,0,Activo,MXN.-MONEDA NACIONAL,,,,50192303,H87,16,2
14,14.-HELADOS,395,395,395,1,CANASTA SENCILLA (I BOLA),1.-PAN,1.-PAN,,,,1,1,0,30,0,0,0,0,30,30,30,0,0,0,395,1,395,0,Activo,MXN.-MONEDA NACIONAL,,,,50192303,H87,16,2
14,14.-HELADOS,396,396,396,1,CANASTA DOBLE (2 BOLAS),1.-PAN,1.-PAN,,,,1,1,0,50,0,0,0,0,50,50,50,0,0,0,396,1,396,0,Activo,MXN.-MONEDA NACIONAL,,,,50192303,H87,16,2
14,14.-HELADOS,397,397,397,1,CANASTA TRIPLE (3 BOLAS),1.-PAN,1.-PAN,,,,1,1,0,65,0,0,0,0,65,65,65,0,0,0,397,1,397,0,Activo,MXN.-MONEDA NACIONAL,,,,50192303,H87,16,2
14,14.-HELADOS,398,398,398,1,FRUHESPE (2 BOLAS),1.-PAN,1.-PAN,,,,1,1,0,55,0,0,0,0,55,55,55,0,0,0,398,1,398,0,Activo,MXN.-MONEDA NACIONAL,,,,50192303,H87,16,2
14,14.-HELADOS,399,399,399,1,HELADO MEDIO LITRO,1.-PAN,1.-PAN,,,,1,1,0,85,0,0,0,0,85,88,85,0,0,0,399,1,399,0,Activo,MXN.-MONEDA NACIONAL,,,,50192303,H87,16,2
14,14.-HELADOS,400,400,400,1,HELADO UN LITRO,1.-PAN,1.-PAN,,,,1,1,0,170,0,0,0,0,170,170,170,0,0,0,400,1,400,0,Activo,MXN.-MONEDA NACIONAL,,,,50192303,H87,16,2
14,14.-HELADOS,401,401,401,1,CONO,1.-PAN,1.-PAN,,,,1,1,0,3,0,0,0,0,3,3,3,0,0,0,401,1,401,0,Activo,MXN.-MONEDA NACIONAL,,,,50192303,H87,16,2
14,14.-HELADOS,402,402,402,1,GALLETA CANASTA,1.-PAN,1.-PAN,,,,1,1,0,5,0,0,0,0,5,5,5,0,0,0,402,1,402,0,Activo,MXN.-MONEDA NACIONAL,,,,50192303,H87,16,2
14,14.-HELADOS,403,403,403,1,GALLETA ROLLO,1.-PAN,1.-PAN,,,,1,1,0,5,0,0,0,0,5,5,5,0,0,0,403,1,403,0,Activo,MXN.-MONEDA NACIONAL,,,,50192303,H87,16,2
14,14.-HELADOS,404,404,404,1,CUCHARADA EXTRA DE COBERTURA,1.-PAN,1.-PAN,,,,1,1,0,4,0,0,0,0,4,4,4,0,0,0,404,1,404,0,Activo,MXN.-MONEDA NACIONAL,,,,50192303,H87,16,2
